state,statename,id,ufips,name,type,local,pressure,countyleg,stateleg,localcourts,statecourts,commission,loczoning,council,cntyboard,cntyzoning,envboard,commission_norez,council_norez,cntyboard_norez,envboard_norez,publhlth_norez,dsgnrev_norez,sfulandsupply,mfulandsupply,sfuinfracost,mfuinfracost,sfudensrestr,mfudensrestr,sfuimpact,mfuimpact,sfubudget,mfubudget,sfucouncil,mfucouncil,sfucitizen,mfucitizen,sfuschool,mfuschool,sfulengthzoning,mfulengthzoning,sfulengthpermit,mfulengthpermit,sfulengthdvlp,mfulengthdvlp,sfupermitlimit,mfupermitlimit,sfuconstrlimit,mfuconstrlimit,mfudwelllimit,mfudwellunitlimit,minlotsize,minlotsize_lhalfacre,minlotsize_mhalfacre,minlotsize_oneacre,minlotsize_twoacres,affordable,sfusupply,mfusupply,commsupply,indsupply,lotdevcostincrease,sflotdevcostincrease,time_sfu,time_mfu,timechg_sfu,timechg_mfu,time1_l50sfu,time1_m50sfu,time1_mfu,time2_l50sfu,time2_m50sfu,time2_mfu,submitted,alloc_local,alloc_pressure,alloc_countyleg,alloc_sfubudget,alloc_mfubudget,alloc_sfucouncil,alloc_mfucouncil,alloc_sfucitizen,alloc_mfucitizen,alloc_sfuschool,alloc_mfuschool,alloc_LPPI,alloc_time_sfu,alloc_time_mfu,alloc_time1_l50sfu,alloc_time1_m50sfu,alloc_time1_mfu,alloc_time2_l50sfu,alloc_time2_m50sfu,alloc_time2_mfu,alloc_ADI,approved,officialname,execrating,judicialrating,town_meet,zonvote,zonvote_super,totinitiatives,msaname99,msa99,stateid,msastate,stacode,namene,LPPI,SPII,SCII,LZAI,LPAI,LAI,DRI,OSI,EI,SRI,ADI,WRLURI,weight,weight_metro
Illinois,IL,194360,35879,"Homewood, IL",Village,5,5,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,5,5,3,4,3,5,1,1,1,1,3,3,5,5,4,5,3,5,3,3,5,5,0,0,0,0,0,0,1,1,,,,0,4,4,3,3,50,70,2,5,1,1,4.5,9.5,9.5,9.5,9.5,9.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bill Ernat,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,2.274488,-.93199271,2,3,2,0,0,1,1,0,6.9444447,.54780626,13.593873,8.9241161
Illinois,IL,194704,14000,"Chicago City, IL",City,5,5,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,1,5,1,2,1,1,1,3,1,4,1,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,50,50,3,5,0,0,1.5,9.5,4.5,4.5,4.5,4.5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.23944126,-.93199271,2,1,0,0,0,0,0,0,4.5555553,-1.1747175,1.0056627,1.0408188
Illinois,IL,194595,40793,La Grange Park,Village,4,4,1,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5,5,3,3,4,4,1,1,1,1,3,4,4,5,2,2,1,1,1,1,1,1,0,0,0,0,,0,0,,,,,0,5,5,4,2,,50,3,3,0,0,4.5,4.5,4.5,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Steve Jones,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.029175362,-.93199271,2,2,0,0,0,0,1,,4,,6.5575948,5.6952052
Illinois,IL,143882,12476,"Village of Channahon, IL",Village,5,5,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,0,3,3,4,3,2,5,4,4,3,3,5,5,5,5,5,5,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,1,90,100,6,6,1,1,4.5,9.5,9.5,4.5,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Marc Nelson,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,1.3725973,-.93199271,2,3,2,0,0,1,1,0,6.1111112,.19805785,34.342716,20.627678
Illinois,IL,143418,41183,"Lake In The Hills Village, IL",Village,5,4,3,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,5,5,4,4,4,4,3,3,2,2,3,4,4,5,4,5,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,3,,,6,6,0,0,4.5,4.5,4.5,9.5,9.5,9.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Anna Bicanic Moeller,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,2.274488,-.93199271,2,3,2,0,0,1,1,0,6.6666665,.51940298,22.514402,14.159213
Illinois,IL,194440,56640,"Orland Park Village, IL",Village,5,5,2,2,2,2,1,0,1,0,0,0,1,1,0,0,0,0,5,4,4,5,5,5,4,4,3,3,4,4,5,5,3,4,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,30,30,3,3,1,1,4.5,4.5,4.5,4.5,4.5,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,David Howat,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,2.4146652,-.93199271,2,2,2,0,0,1,1,0,4,.33893588,17.305887,13.185586
Illinois,IL,194044,4013,"Bartlett Village, IL",Village,5,3,1,1,2,1,1,0,1,0,0,0,1,1,0,0,0,0,5,5,3,3,5,5,4,4,2,2,3,3,4,4,5,5,2,2,2,2,4,4,0,0,0,0,0,0,1,1,0,0,0,0,5,5,3,2,100,100,10,10,1,1,9.5,9.5,9.5,4.5,4.5,4.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Jim Plonczynski,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,1.7838676,-.93199271,2,2,2,0,0,1,1,0,8,.56291962,16.485617,11.663883
Illinois,IL,194887,15235,"Coal Valley Village, IL",Village,5,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,5,5,5,5,3,3,3,3,3,3,1,1,1,1,3,3,4,4,4,4,4,4,0,0,0,0,0,0,1,,,,,0,3,3,5,5,50,50,1,1,0,0,1.5,4.3015895,1.7574862,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,Kathy Holladay,2,2,0,0,0,0,"Davenport-Moline-Rock Island, IA-IL MSA",1960,IL,1960,IL,,-.73006171,-.93199271,2,3,2,0,0,0,1,0,2.0065639,-1.2269851,49.025188,25.187489
Illinois,IL,144891,53000,"Niles Village, IL",Village,5,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,30,30,3,6,0,0,4.5,14.306649,18.5,1.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,Charles Osfman,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.18109056,-.93199271,2,1,2,0,0,0,1,0,6.8118501,-.36620596,11.781056,10.77262
Illinois,IL,194045,32746,"Hanover Park Village, IL",Village,5,3,3,3,3,3,1,1,1,0,0,0,1,1,0,0,0,0,5,5,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,1,1,1,1,0,3,3,4,4,30,30,6,12,1,1,9.5,18.5,18.5,1.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jackie Jones,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.53153372,-.93199271,2,3,2,0,1,1,1,0,9.333333,.88373041,19.104616,13.770419
Illinois,IL,193739,11592,"Cary Village, IL",Village,5,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,0,0,0,0,0,0,,,,,,0,2,2,3,2,50,50,4,4,0,0,1.5,4.5,1.5,4.5,4.5,4.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Robert Nowak,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.53153372,-.93199271,2,3,1,0,0,1,1,0,3.6666667,-.49594191,15.372289,9.8349333
Illinois,IL,145488,80736,"City of West Peoria, IL",City,5,4,3,3,3,3,1,1,1,0,0,0,1,1,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,4,4,0,0,4.5,3.3806987,-.75917125,8.1613636,9.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,John Carlson,2,2,0,0,0,0,"Peoria-Pekin, IL MSA",6120,IL,6120,IL,,-.5898844,-.93199271,2,3,2,0,0,1,1,0,4.586988,-.53341293,29.166788,15.414822
Illinois,IL,143929,27624,"Frankfort Village, IL",Village,5,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,5,3,4,4,3,4,4,4,1,1,4,4,3,3,3,4,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,4,4,2,2,30,30,8,8,0,0,9.5,9.5,9.5,9.5,9.5,9.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Paula Wallrich,2,2,0,0,0,2,"Chicago, IL PMSA",1600,IL,1600,IL,,2.8259356,-.93199271,2,3,6,0,1,1,1,0,9,2.3120472,14.896873,11.123114
Illinois,IL,145154,45726,"Machesney Park Village, IL",Village,5,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,2,3,1,3,2,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,2,50,90,3,3,0,0,9.5,9.5,9.5,4.5,4.5,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Chad Atkinson,2,2,0,0,0,0,"Rockford, IL MSA",6880,IL,6880,IL,,-.44970718,-.93199271,2,3,0,0,0,1,1,0,5.6666665,-.77660608,41.812176,22.277267
Illinois,IL,194259,68003,"Schaumburg, IL",Village,5,4,3,3,3,3,0,1,1,0,0,0,1,1,0,0,0,1,5,5,5,5,4,4,4,4,3,3,4,4,4,4,3,3,2,2,2,2,2,2,0,0,0,0,0,0,1,,,,,1,4,3,3,3,30,30,3,4,0,0,4.5,4.5,4.5,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Farace,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.81188822,-.93199271,2,2,3,0,0,1,1,0,4.1666665,.083212286,7.6681409,7.093883
Illinois,IL,397305,37894,"Island Lake Village, IL",Village,5,3,3,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,5,,5,,5,,5,,5,5,3,4,3,4,5,5,3,,3,,3,,0,1,0,1,1,1,1,0,1,0,0,1,5,5,3,3,30,100,1,7.579864963996355,2,2,18.5,18.5,25.708107,4.5,9.5,24,4,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,4,Frank Desort,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,1.0922428,-.93199271,2,4,2,0,0,1,1,4,12.619767,1.3482736,29.447306,17.439112
Illinois,IL,144375,50218,"Montgomery Village, IL",Village,3,2,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,5,3,5,4,4,5,3,3,3,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,2,3,4,4,,30,8,8,1,1,4.5,9.5,9.5,4.5,9.5,9.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Amy Furfori,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.73006171,-.93199271,2,2,1,0,0,1,1,2,7.8888888,-.074163109,22.433407,14.70471
Illinois,IL,194877,65078,"Rock Island City, IL",City,5,3,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,1,1,4,4,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,70,100,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Alan M. Carmen,2,2,0,0,0,0,"Davenport-Moline-Rock Island, IA-IL MSA",1960,IL,1960,IL,,-.029175362,-.93199271,2,2,0,0,0,0,0,0,1.6666666,-1.4595246,16.843622,10.122025
Illinois,IL,145523,6613,"Bloomington City, IL",City,4,3,3,2,2,2,0,0,1,1,0,0,0,0,0,0,1,0,5,5,3,3,3,3,3,3,3,3,2,4,4,5,4,3,3,4,3,3,3,3,0,0,0,0,0,0,1,,,,,0,2,4,3,2,30,50,2,2,1,1,9.5,9.5,9.5,4.5,4.5,4.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Kenneth J. Emmons,2,2,0,0,0,0,"Bloomington-Normal, IL MSA",1040,IL,1040,IL,,.53153372,-.93199271,2,2,1,0,0,1,1,0,5.3333335,-.27443472,7.3497415,5.6198359
Illinois,IL,207676,22164,"East Peoria City, IL",CIty,4,2,2,3,2,3,0,1,1,0,0,0,1,1,0,0,0,1,5,3,3,3,1,1,1,1,4,4,1,1,3,4,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,1,3,2,3,1,10,30,2,2,1,1,18.5,18.5,18.5,9.5,9.5,9.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Matt Fick,2,2,0,0,0,0,"Peoria-Pekin, IL MSA",6120,IL,6120,IL,,-.23944126,-.93199271,2,2,3,0,0,0,1,0,10,-.017294617,23.528824,13.952162
Illinois,IL,194400,49854,"Mokena, IL",Village,5,5,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,1,1,3,3,3,3,4,4,4,4,3,3,4,4,0,0,0,0,0,0,1,1,,,,0,3,3,3,3,70,70,12,12,1,1,18.5,18.5,18.5,18.5,18.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tammi Nunn,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.39135647,-.93199271,2,2,1,0,0,1,1,0,16.333334,.80921721,14.151324,10.384101
Illinois,IL,143903,17523,"Crete Village, IL",Village,5,3,1,2,2,2,1,1,1,0,0,0,1,1,0,0,0,0,5,5,5,5,5,5,4,4,2,2,1,1,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,2,3,1,1,10,10,5,5,0,0,4.5,4.5,4.5,4.5,4.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Thomas J. Durkin,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.5898844,-.93199271,2,3,2,0,0,1,1,0,4.6666665,-.52526569,23.025419,15.2194
Illinois,IL,146286,14286,"Christopher City, IL",City,4,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3,,5,,1,,1,,1,1,1,1,5,5,1,1,1,,1,,1,,0,0,0,0,0,0,1,,1,0,0,0,1,1,1,2,10,10,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,Gary P Bartolotti,2,2,0,0,0,0,,9999,IL,15,IL,,-.5898844,-.93199271,2,3,1,0,0,0,1,0,1.6666666,-1.4179782,51.91864,
Illinois,IL,194434,38830,"Village of Justice, IL",Village,4,3,2,2,2,2,1,1,2,0,0,0,1,1,0,0,0,0,5,5,2,2,1,3,3,3,1,1,2,3,2,3,2,4,1,2,2,3,2,4,0,0,0,0,0,0,1,1,0,0,0,0,4,5,4,4,50,50,3,4,0,0,4.5,4.5,4.5,1.5,1.5,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,Kathleen Svoboda,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.3095299,-.93199271,2,3,2,0,0,1,1,0,3.1666667,-.59641075,9.2586155,8.3036957
Illinois,IL,194614,43939,"Lisle Village, IL",Village,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,3,2,2,4,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,30,30,8,8,1,1,9.5,9.5,9.5,4.5,4.5,4.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tony Badzikowski,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.67171097,-.93199271,2,3,1,0,0,1,1,0,7.3333335,-.079903007,3.6804452,3.7975032
Illinois,IL,194643,64421,"Riverside Village, IL",Village,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-1.8514799,-.93199271,2,0,0,0,0,0,0,0,,,6.2458277,5.7922316
Illinois,IL,194954,113,"Abingdon City, IL",City,5,3,5,3,5,1,1,1,1,0,1,0,1,1,0,0,0,0,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,30,50,6,6,0,0,1.5,1.5,1.5,1.5,1.5,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,B Joanne Batson,2,2,0,0,0,0,,9999,IL,15,IL,,-.44970718,-.93199271,2,4,2,0,0,1,1,0,3,-.70565671,54.827888,
Illinois,IL,194157,44407,"Lombard Village, IL",Village,5,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,100,100,1,1,0,0,4.5,4.5,4.5,1.5,1.5,1.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Dave Hulseberg,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.5898844,-.93199271,2,1,1,0,0,0,0,0,2.3333333,-1.3073798,10.213615,8.348053
Illinois,IL,379469,49607,"Minooka Village, IL",Village,5,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,5,2,5,5,5,5,5,5,3,4,3,4,4,4,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,5,3,4,70,70,2,2,2,2,9.5,18.5,18.5,9.5,9.5,9.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jim Grabowski,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.81188822,-.93199271,2,3,0,0,0,1,1,1,9,.088782251,18.401327,12.484841
Illinois,IL,194228,77993,"Vill Park Village, IL",Village,5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5,5,2,1,1,1,1,1,1,2,3,3,4,3,4,4,3,4,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,5,5,5,5,90,90,3,4,2,2,1.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valerie Dehner,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.099264003,-.93199271,2,3,0,0,0,0,1,0,3.8333333,-1.2498804,14.662508,10.997465
Illinois,IL,194075,73157,"Streamwood City, IL",Village,5,2,2,4,2,2,0,1,1,0,0,0,1,1,0,0,0,0,4,4,2,2,4,4,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,,,,0,3,3,3,3,30,50,9,9,0,0,9.5,9.5,9.5,9.5,9.5,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Sharon P. Caddigan,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.16935264,-.93199271,2,2,2,0,0,1,1,0,9.333333,.12634498,24.742712,16.635124
Illinois,IL,194193,65806,"Roselle Village, IL",Village,5,3,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,5,5,1,3,5,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,5,3,3,70,100,2,4,0,0,1.5,4.5,4.5,4.5,4.5,4.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Patrick N. Watkins,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,.59236079,-.93199271,2,3,2,0,0,1,1,0,3.6666667,-.28074625,14.504951,10.877613
Illinois,IL,146068,18823,"Decatur City, IL",City,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,5,5,1,2,1,1,5,5,2,2,2,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,2,10,10,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Kathy J. Miller,2,2,0,0,0,0,"Decatur, IL MSA",2040,IL,2040,IL,,-.51979584,-.93199271,2,2,0,0,0,0,1,0,1.6666666,-1.5436864,18.045103,10.329318
Illinois,IL,194352,33695,"Hazel Crest Village, IL",Village,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,,0,0,0,1,3,4,3,3,10,10,6,6,0,0,4.5,4.5,4.5,4.5,4.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Robert Palmer,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.44970718,-.93199271,2,1,0,0,0,0,1,0,5,-1.1312017,21.769659,14.027264
Illinois,IL,305535,75198,"Thornton Township, IL",Township,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-1.2907708,-.93199271,2,0,0,0,0,0,0,0,,,12.016735,9.0678186
Illinois,IL,195194,61067,"Pontoon Beach Village, IL",Village,5,3,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,4,5,5,3,5,3,3,1,1,1,3,1,1,3,3,4,4,3,4,4,4,0,0,0,0,0,0,1,,1,0,0,1,3,4,3,4,100,100,3,6,0,1,4.5,9.5,18.5,1.5,4.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Robert Barthelemy,2,2,0,0,0,0,"St. Louis, MO-IL MSA",7040,IL,7040,IL,,-.5898844,-.93199271,2,1,1,0,0,1,1,0,6.8333335,-.39889902,22.960106,12.437108
Illinois,IL,193694,2154,"Arlington Heights Village, IL",Village,5,4,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,5,5,3,3,5,5,4,4,2,2,2,2,4,5,2,2,3,3,3,3,3,3,0,0,0,0,0,0,,,,,,0,1,2,3,3,30,90,3,6,1,1,9.5,18.5,9.5,9.5,9.5,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Jonathan Mendel,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,.18109056,-.93199271,2,3,3,0,0,1,1,0,8.833333,.324276,6.2721853,5.9334502
Illinois,IL,194415,52584,"New Lenox Village, IL",Village,5,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,5,5,5,5,4,5,2,2,1,1,1,1,2,2,2,1,3,4,2,3,3,4,0,0,0,0,0,0,1,,,,,0,3,3,4,4,90,100,9,15,1,1,9.5,18.5,18.5,9.5,18.5,18.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Robin Ellis,2,2,0,0,0,1,"Chicago, IL PMSA",1600,IL,1600,IL,,.59236079,-.93199271,2,2,1,0,0,1,1,0,14.333333,.66367161,21.785942,14.141477
Illinois,IL,194000,53663,"Northfield Village, IL",Village,5,4,1,1,2,2,1,0,1,0,0,0,1,1,0,0,0,0,5,5,1,1,5,5,1,1,1,1,3,4,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,,100,3,3,0,0,4.5,4.5,4.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stacy Sigman,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.16935264,-.93199271,2,2,2,0,1,1,1,0,5.6666665,.35431451,5.1437211,4.9768596
Illinois,IL,194329,26571,"Flossmoor Village, IL",Village,5,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5,5,1,1,4,5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,0,5,5,1,,10,10,8,8,0,0,9.5,18.5,9.5,9.5,18.5,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick T. Finn,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-1.1505935,-.93199271,2,2,2,0,1,0,0,0,11,.16349493,8.822031,6.6878042
Illinois,IL,194564,54534,"Oak Brook Village, IL",Village,4,2,1,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,5,1,4,1,5,1,3,1,2,1,5,1,4,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,0,5,5,5,5,100,100,2,7,0,0,9.5,9.5,15.93241,4.5,9.5,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,Robert Kallien,2,2,0,0,0,0,"Chicago, IL PMSA",1600,IL,1600,IL,,-.65997308,-.93199271,2,3,2,0,0,0,,0,7.9924898,,6.2012019,7.5399718
